HCP_ID,HCO_ID,HCO_Type,Province_ID,Province,Region,Specialty,Patient_Potential,Vaccine_X_Relevance,Influence_Score,Digital_Affinity,Target_Score,Target_HCP,_Cleaning_Duplicate_Issue,HCP_Tier,Sales,Units,Vaccinated_HCC,Total_Doses,Ever_Engaged,Months_Contacted,Last_Contact_Month,Contacted_This_Month_Latest,Target_Engaged,Target_Never_Engaged,Monthly_Contact_Flag,Monthly_Vaccine_X_Potential,Period_Vaccine_X_Potential,Actual_Uptake_Rate,Potential_Level,Uptake_Level,Opportunity_Segment,White_Space,Re_Engagement,Conversion_Gap
HCP00280,HCO1720,Hospital,P13,Ha Tinh,Central,Gynecology,145.0,0.6950130821970232,0.8894312929500465,0.4918272240020568,0.514167961026894,1,False,Tier 1,138845881.0,40.0,17.0,40.0,1,2,2026-05-01,0,1,0,0,100.77689691856835,2015.537938371367,0.008434472840405405,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04725,HCO0163,Vax Center,P04,Bac Ninh,North,Infectious Disease,108.0,0.7552143744142293,0.8889716319637889,0.50940723050051,0.4978771572355451,1,False,Tier 1,177327504.0,46.0,23.0,46.0,1,2,2026-01-01,0,1,0,0,81.56315243673677,1631.2630487347355,0.014099504073141117,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01599,HCO0145,Hospital,P05,Hai Duong,North,Gynecology,75.0,0.7705029993601964,0.8887841013203955,0.7080342168862921,0.471870683035101,1,False,Tier 2,115681889.0,36.0,17.0,36.0,0,0,,0,0,1,0,57.78772495201473,1155.7544990402946,0.014709006120345033,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP03309,HCO1486,Vax Center,P08,Vinh Phuc,North,Gynecology,92.0,0.8067253158526505,0.88872921302637,0.2417218914716644,0.4984671410647728,1,False,Tier 2,39434841.0,13.0,7.0,13.0,1,2,2025-12-01,0,1,0,0,74.21872905844384,1484.3745811688768,0.004715790804291341,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04613,HCO1375,Vax Center,P06,Hung Yen,North,Family Medicine,61.0,0.7903248879225677,0.8868306031345246,0.2840578668785861,0.4644635870036752,1,False,Tier 2,64204675.0,19.0,11.0,19.0,1,1,2026-06-01,0,1,0,0,48.20981816327663,964.1963632655326,0.011408464519348826,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01400,HCO1623,Vax Center,P07,Thai Nguyen,North,Family Medicine,51.0,0.7958698516088847,0.886465549330627,0.0772066151501986,0.4567948060895316,1,False,Tier 2,21027656.0,7.0,3.0,7.0,1,2,2025-08-01,0,1,0,0,40.58936243205312,811.7872486410624,0.0036955495482615935,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04470,HCO0628,Vax Center,P08,Vinh Phuc,North,Pediatrics,68.0,0.7593216692861982,0.8847432090250713,0.3835109919714801,0.4612266240723551,1,False,Tier 2,66713678.0,19.0,9.0,19.0,1,3,2026-08-01,1,1,0,1,51.63387351146147,1032.6774702292296,0.008715209016811625,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00365,HCO0531,Vax Center,P03,Quang Ninh,North,Pediatrics,97.0,0.9224222150170832,0.8832364105811771,0.0931138301973733,0.5367072799546937,1,False,Tier 2,32343500.0,8.0,6.0,8.0,1,2,2025-10-01,0,1,0,0,89.47495485665708,1789.4990971331415,0.0033528935608921353,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02128,HCO0989,Hospital,P01,Hanoi,North,General Practice,67.0,0.7319362995223788,0.8827183120516112,0.6772961670867175,0.4516801078225915,1,False,Tier 2,63629307.0,20.0,11.0,20.0,1,2,2026-05-01,0,1,0,0,49.03973206799938,980.7946413599876,0.011215395696643694,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02894,HCO0490,Vax Center,P24,Binh Duong,South,Gynecology,48.0,0.8491977666842401,0.8819713326474461,0.5866889945218039,0.4691165594977242,1,False,Tier 2,31742590.0,8.0,5.0,8.0,1,2,2025-11-01,0,1,0,0,40.76149280084353,815.2298560168706,0.006133239555810047,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04074,HCO0814,Hospital,P12,Nghe An,Central,Gynecology,76.0,0.5325204851856584,0.8813074181709702,0.5298931808133343,0.3999065180787804,0,False,Tier 2,71004381.0,21.0,11.0,21.0,0,0,,0,0,0,0,40.47155687411004,809.4311374822008,0.013589791015720453,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP04237,HCO0452,Vax Center,P06,Hung Yen,North,General Practice,177.0,0.6371376112164243,0.881264176232398,0.5988467739896476,0.5248015260188144,1,False,Tier 1,168285778.0,48.0,24.0,48.0,1,1,2025-02-01,0,1,0,0,112.7733571853071,2255.467143706142,0.01064081118050057,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00481,HCO1955,Hospital,P19,Quang Ngai,Central,Infectious Disease,89.0,0.7344409084271551,0.8795086749261036,0.3159697672730859,0.4721599334392932,1,False,Tier 2,94394674.0,29.0,12.0,29.0,1,1,2025-01-01,0,1,0,0,65.3652408500168,1307.304817000336,0.009179190533034589,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04146,HCO0864,Vax Center,P03,Quang Ninh,North,Pediatrics,144.0,0.6728907477314457,0.8791096134675602,0.6278820810494106,0.5045409988647976,1,False,Tier 1,214194852.0,64.0,30.0,64.0,1,1,2025-11-01,0,1,0,0,96.89626767332818,1937.9253534665636,0.015480472427039545,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01569,HCO0654,Hospital,P13,Ha Tinh,Central,Infectious Disease,79.0,0.7710636164217542,0.8787017249594423,0.3289606367709299,0.4737260965850813,1,False,Tier 2,111832915.0,31.0,16.0,31.0,1,4,2026-07-01,0,1,0,0,60.914025697318586,1218.2805139463717,0.013133264315433608,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02398,HCO0858,Vax Center,P04,Bac Ninh,North,Gynecology,69.0,0.6864431959765086,0.8773029525380153,0.4929863631976044,0.438800956707963,0,False,Tier 2,97717437.0,30.0,12.0,30.0,1,2,2026-08-01,1,0,0,0,47.36458052237909,947.2916104475819,0.012667693736177153,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP02463,HCO1622,Vax Center,P08,Vinh Phuc,North,Oncology,152.0,0.7801266194747296,0.8764638249857456,0.7372819398724809,0.5435900100988273,1,False,Tier 1,164040607.0,48.0,20.0,48.0,1,2,2026-03-01,0,1,0,0,118.5792461601589,2371.584923203178,0.008433178927865263,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02968,HCO0014,Vax Center,P09,Nam Dinh,North,Family Medicine,105.0,0.5997769638692821,0.8760400316395778,0.3642187460210816,0.4458818362294409,1,False,Tier 1,93880926.0,27.0,16.0,27.0,1,1,2025-06-01,0,1,0,0,62.97658120627462,1259.5316241254925,0.012703134795133856,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04807,HCO0946,Vax Center,P19,Quang Ngai,Central,Oncology,135.0,0.2927138751295276,0.8759785601315452,0.5217004878438459,0.3815283930836858,0,False,Tier 1,77658078.0,23.0,12.0,23.0,1,1,2025-09-01,0,0,0,0,39.51637314248623,790.3274628497246,0.015183579673077511,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04100,HCO0743,Vax Center,P18,Quang Nam,Central,Pediatrics,127.0,0.489994522116186,0.8750075577161052,0.8434449701860547,0.4331109792891879,0,False,Tier 1,95487188.0,28.0,13.0,28.0,0,0,,0,0,0,0,62.22930430875562,1244.5860861751125,0.01044523970210198,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00467,HCO1102,Vax Center,P15,Quang Tri,Central,Gynecology,191.0,0.842308693292393,0.874907013767562,0.7403906475622369,0.5980443811116006,1,False,Tier 1,352583104.0,100.0,50.0,100.0,0,0,,0,0,1,0,160.88096041884705,3217.619208376941,0.015539439803761436,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP03091,HCO1905,Vax Center,P21,Khanh Hoa,South,Infectious Disease,130.0,0.6314447300787438,0.8747718997301049,0.8418396994121377,0.478276687858533,1,False,Tier 1,189799581.0,55.0,27.0,55.0,1,3,2026-05-01,0,1,0,0,82.08781491023669,1641.7562982047339,0.016445802601472943,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01831,HCO1224,Vax Center,P19,Quang Ngai,Central,Gynecology,142.0,0.9105136737451898,0.8745123881246903,0.266043415626066,0.573056579748495,1,False,Tier 1,85843515.0,25.0,10.0,25.0,1,1,2025-06-01,0,1,0,0,129.29294167181695,2585.858833436339,0.0038671871297440603,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02134,HCO1445,Vax Center,P15,Quang Tri,Central,General Practice,67.0,0.8348017776788079,0.8731720337768445,0.5238038973054033,0.4806304956145668,1,False,Tier 2,76171160.0,23.0,12.0,23.0,1,3,2026-02-01,0,1,0,0,55.93171910448013,1118.6343820896027,0.010727365609471138,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02302,HCO0591,Vax Center,P23,Dong Nai,South,Pediatrics,82.0,0.5271488744629249,0.8720650823898523,0.5040708827643655,0.4020021232612923,0,False,Tier 2,88021105.0,22.0,12.0,22.0,0,0,,0,0,0,0,43.226207705959844,864.5241541191969,0.013880468166012041,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP02490,HCO0189,Vax Center,P27,Long An,South,Gynecology,162.0,0.6500926891073454,0.8718708874966172,0.3725557228989021,0.5129205027500456,1,False,Tier 1,96116298.0,28.0,14.0,28.0,0,0,,0,0,1,0,105.31501563538995,2106.300312707799,0.006646725500411669,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP03080,HCO1420,Vax Center,P06,Hung Yen,North,Gynecology,64.0,0.9038221474910396,0.8715827765128671,0.6682175085221981,0.498240977327663,1,False,Tier 2,133059165.0,36.0,18.0,36.0,1,1,2025-01-01,0,1,0,0,57.844617439426536,1156.8923487885306,0.015558923886780962,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02016,HCO1280,Hospital,P29,Can Tho,South,Family Medicine,143.0,0.7868147112898154,0.8712327346046164,0.4323633426536302,0.5362168862337937,1,False,Tier 1,181531686.0,51.0,25.0,51.0,1,4,2026-08-01,1,1,0,1,112.5145037144436,2250.2900742888723,0.011109678830139443,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP01962,HCO0442,Vax Center,P14,Quang Binh,Central,Family Medicine,173.0,0.3685539823525002,0.8704478732889642,0.6628186048966952,0.4383594730672466,0,False,Tier 1,102548840.0,27.0,14.0,27.0,0,0,,0,0,0,0,63.75983894698253,1275.1967789396506,0.010978697743920946,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP01416,HCO0371,Vax Center,P09,Nam Dinh,North,Pediatrics,73.0,0.944266240585018,0.8697144148864603,0.131587297237547,0.5183338662639085,1,False,Tier 2,120924513.0,33.0,18.0,33.0,1,2,2026-08-01,1,1,0,1,68.93143556270631,1378.6287112541263,0.013056452294269688,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00541,HCO0652,Vax Center,P06,Hung Yen,North,General Practice,69.0,0.896548857867075,0.8694087519915897,0.3483195262468581,0.5002538151658479,1,False,Tier 2,114539760.0,33.0,14.0,33.0,1,4,2026-05-01,0,1,0,0,61.861871192828175,1237.2374238565635,0.011315532273798291,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02736,HCO0976,Vax Center,P12,Nghe An,Central,Gynecology,69.0,0.897634006395649,0.868993371215344,0.3041104827613725,0.5004962835691709,1,False,Tier 2,123779629.0,34.0,19.0,34.0,1,1,2025-05-01,0,1,0,0,61.93674644129978,1238.7349288259957,0.015338228993031744,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03427,HCO1886,Vax Center,P06,Hung Yen,North,Pediatrics,152.0,0.8477260492316089,0.8689866063955313,0.2844703347662956,0.5623743953078483,1,False,Tier 1,217264125.0,59.0,28.0,59.0,1,2,2025-11-01,0,1,0,0,128.85435948320455,2577.087189664091,0.010864979699677776,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03337,HCO1385,Vax Center,P04,Bac Ninh,North,Gynecology,160.0,0.8618402021257324,0.8688906970904189,0.3986756075163175,0.5739968667224702,1,False,Tier 1,263221135.0,77.0,39.0,77.0,1,3,2026-04-01,0,1,0,0,137.8944323401172,2757.888646802344,0.014141252601050033,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04793,HCO0701,Vax Center,P09,Nam Dinh,North,General Practice,77.0,0.8105166937694515,0.8684479190038998,0.247048577221294,0.4816594067464302,1,False,Tier 2,121754669.0,36.0,15.0,36.0,0,0,,0,0,1,0,62.409785420247765,1248.1957084049552,0.012017346237448778,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP01122,HCO1849,Vax Center,P16,Hue,Central,Gynecology,67.0,0.9075917407032524,0.8684148927877157,0.36825947273659,0.5015160563240744,1,False,Tier 2,138041347.0,38.0,19.0,38.0,0,0,,0,0,1,0,60.808646627117916,1216.1729325423582,0.015622778218128323,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP00156,HCO1401,Vax Center,P28,Tien Giang,South,Family Medicine,116.0,0.9714015104732774,0.8656358754932679,0.3534168342956261,0.5654735541665628,1,False,Tier 1,184214895.0,56.0,31.0,56.0,1,1,2025-06-01,0,1,0,0,112.68257521490018,2253.6515042980036,0.013755454177755082,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00751,HCO1279,Vax Center,P02,Hai Phong,North,Gynecology,136.0,0.7461576705168919,0.8653085916303093,0.3948732962374625,0.5163534639255738,1,False,Tier 1,190104162.0,53.0,29.0,53.0,1,1,2025-03-01,0,1,0,0,101.4774431902973,2029.548863805946,0.014288889771107682,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03745,HCO1540,Vax Center,P14,Quang Binh,Central,General Practice,78.0,0.7377920470794697,0.8648434265311481,0.1706913878089497,0.4600470401708113,1,False,Tier 2,56666686.0,16.0,8.0,16.0,1,3,2026-06-01,0,1,0,0,57.54777967219864,1150.9555934439727,0.006950746011027081,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04543,HCO0216,Hospital,P25,Ho Chi Minh City,South,Gynecology,112.0,0.9423682076748164,0.8640686243503316,0.1078256839628425,0.5527464093947334,1,False,Tier 1,187287865.0,58.0,29.0,58.0,1,2,2026-01-01,0,1,0,0,105.54523925957945,2110.904785191589,0.013738184783814358,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04468,HCO1015,Vax Center,P01,Hanoi,North,Oncology,86.0,0.8863228913117952,0.8637100913766073,0.5344387666242176,0.5117870338170082,1,False,Tier 2,77547151.0,20.0,9.0,20.0,1,1,2025-12-01,0,1,0,0,76.22376865281439,1524.4753730562877,0.0059036703111554276,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02035,HCO0343,Vax Center,P11,Thanh Hoa,Central,Gynecology,47.0,0.966364993441202,0.8635892044755553,0.3557547868675596,0.4996643759645087,1,False,Tier 2,56730126.0,17.0,8.0,17.0,1,3,2025-04-01,0,1,0,0,45.419154691736495,908.3830938347298,0.008806856990510559,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03918,HCO1189,Vax Center,P20,Binh Dinh,Central,Oncology,218.0,0.8126068495223926,0.8632837137216106,0.45515215126273,0.6118091679714103,1,False,Tier 1,138299913.0,37.0,19.0,37.0,1,2,2026-04-01,0,1,0,0,177.1482931958816,3542.965863917632,0.005362738657321063,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03331,HCO0943,Vax Center,P04,Bac Ninh,North,Gynecology,119.0,0.902932800615958,0.8610166193202164,0.4593838183235394,0.5467868677525344,1,False,Tier 1,184483061.0,58.0,26.0,58.0,1,2,2025-07-01,0,1,0,0,107.44900327329901,2148.9800654659803,0.012098762765564423,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03056,HCO0936,Hospital,P14,Quang Binh,Central,General Practice,112.0,0.9704943910969944,0.8601332886405005,0.3835851486268865,0.5603971972794206,1,False,Tier 1,109892424.0,31.0,15.0,31.0,1,1,2026-05-01,0,1,0,0,108.69537180286338,2173.9074360572677,0.006900017798000141,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01549,HCO1351,Vax Center,P13,Ha Tinh,Central,Infectious Disease,183.0,0.5375380183928944,0.8598224174840055,0.4948912707449545,0.4961888519776323,1,False,Tier 1,172736293.0,51.0,27.0,51.0,1,1,2025-03-01,0,1,0,0,98.36945736589968,1967.3891473179935,0.013723771952695401,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03620,HCO1902,Vax Center,P19,Quang Ngai,Central,Pediatrics,58.0,0.737450102069206,0.859221004101653,0.411077522421904,0.4403014536633146,0,False,Tier 2,47293588.0,13.0,7.0,13.0,0,0,,0,0,0,0,42.77210592001395,855.442118400279,0.008182903143804003,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP04385,HCO1865,Hospital,P09,Nam Dinh,North,Pediatrics,114.0,0.8961210991928059,0.8588298655239045,0.5031354856757688,0.5396763769366968,1,False,Tier 1,85045402.0,26.0,10.0,26.0,1,2,2026-08-01,1,1,0,1,102.15780530797987,2043.1561061595974,0.00489438862251031,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03908,HCO1238,Vax Center,P30,Kien Giang,South,General Practice,82.0,0.7426657698192276,0.8574387984621102,0.1116947706940139,0.4637319350826347,1,False,Tier 2,82766927.0,24.0,14.0,24.0,0,0,,0,0,1,0,60.89859312517666,1217.9718625035332,0.011494518412948466,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP03304,HCO1840,Vax Center,P24,Binh Duong,South,Gynecology,73.0,0.8937050902852341,0.8573890543115611,0.8847931088589457,0.5007004490589936,1,False,Tier 2,77428921.0,22.0,11.0,22.0,1,3,2026-08-01,1,1,0,1,65.2404715908221,1304.809431816442,0.008430349851691952,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP03531,HCO1947,Vax Center,P14,Quang Binh,Central,Pediatrics,182.0,0.3876223271371453,0.8569637841052756,0.5454206455654967,0.4497164919992357,1,False,Tier 1,33556459.0,11.0,5.0,11.0,1,2,2026-05-01,0,1,0,0,70.54726353896044,1410.9452707792088,0.003543723561466491,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03124,HCO1233,Vax Center,P10,Ninh Binh,North,General Practice,78.0,0.5915773470526166,0.8568729768497942,0.6777261949000488,0.4145885402264845,0,False,Tier 2,40268912.0,11.0,6.0,11.0,0,0,,0,0,0,0,46.14303307010409,922.8606614020817,0.006501523199487486,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00187,HCO1231,Vax Center,P02,Hai Phong,North,Gynecology,91.0,0.8828770850296296,0.8565722242689575,0.658234843248818,0.5139553481404582,1,False,Tier 2,188195466.0,53.0,26.0,53.0,1,1,2025-06-01,0,1,0,0,80.3418147376963,1606.8362947539258,0.016180864276520275,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02054,HCO1959,Vax Center,P30,Kien Giang,South,Family Medicine,51.0,0.8165245333514979,0.8560519048448741,0.2179331859152878,0.4569084817151649,1,False,Tier 2,83641766.0,24.0,12.0,24.0,0,0,,0,0,1,0,41.64275120092639,832.8550240185278,0.014408269931662256,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP00017,HCO0418,Hospital,P19,Quang Ngai,Central,General Practice,86.0,0.7938921064610475,0.8555483132059463,0.5795599924480446,0.4824254427276516,1,False,Tier 2,112821660.0,32.0,17.0,32.0,1,1,2025-04-01,0,1,0,0,68.27472115565008,1365.4944231130016,0.012449702988346195,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03198,HCO1605,Hospital,P30,Kien Giang,South,Gynecology,81.0,0.815567376085989,0.8543823936699942,0.5951418438689954,0.484065210078314,1,False,Tier 2,86769737.0,25.0,11.0,25.0,0,0,,0,0,1,0,66.0609574629651,1321.2191492593022,0.008325643786018985,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP01070,HCO1074,Vax Center,P25,Ho Chi Minh City,South,General Practice,57.0,0.8488225645070525,0.8543660254223396,0.4664168839155237,0.4718162707328799,1,False,Tier 2,116010426.0,30.0,15.0,30.0,0,0,,0,0,1,0,48.38288617690199,967.6577235380398,0.015501348912046721,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP00453,HCO1412,Hospital,P02,Hai Phong,North,Gynecology,91.0,0.6445741149383791,0.8538129783400553,0.4614522168200785,0.4419126079273026,0,False,Tier 2,128625377.0,36.0,18.0,36.0,1,2,2026-02-01,0,0,0,0,58.656244459392504,1173.1248891878502,0.015343634906988745,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP04185,HCO0821,Vax Center,P06,Hung Yen,North,Family Medicine,104.0,0.8390463765944672,0.8510295831816646,0.7164536357207411,0.5117346444294879,1,False,Tier 1,161269654.0,44.0,22.0,44.0,1,2,2026-04-01,0,1,0,0,87.26082316582459,1745.2164633164919,0.012605886124975398,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03882,HCO1084,Vax Center,P28,Tien Giang,South,Oncology,323.0,0.6647520604607393,0.849870081546338,0.7246108907132474,0.661992227040082,1,False,Tier 1,283626842.0,81.0,40.0,81.0,1,3,2026-03-01,0,1,0,0,214.7149155288188,4294.298310576376,0.009314676603040008,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01882,HCO1190,Vax Center,P02,Hai Phong,North,General Practice,85.0,0.6804808570165196,0.8498371029127358,0.4018308684431921,0.4463338999097253,1,False,Tier 2,97470589.0,32.0,14.0,32.0,1,2,2026-06-01,0,1,0,0,57.84087284640417,1156.8174569280834,0.012102168683706463,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03459,HCO1670,Vax Center,P22,Lam Dong,South,Gynecology,47.0,0.9222124218642112,0.8496967802917516,0.7059241400535343,0.4836401196546507,1,False,Tier 2,100290847.0,26.0,13.0,26.0,1,3,2026-08-01,1,1,0,1,43.343983827617926,866.8796765523585,0.01499631419633912,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00203,HCO1737,Vax Center,P30,Kien Giang,South,Infectious Disease,69.0,0.8851440767724258,0.8487412966241835,0.5278930471779786,0.4926988897639718,1,False,Tier 2,47062873.0,14.0,7.0,14.0,1,2,2026-05-01,0,1,0,0,61.07494129729738,1221.4988259459476,0.005730664533859941,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00494,HCO0571,Vax Center,P14,Quang Binh,Central,Pediatrics,61.0,0.6962264451936296,0.8479704682105712,0.5297272921490667,0.4284620272002031,0,False,Tier 2,34845622.0,10.0,6.0,10.0,1,1,2026-08-01,1,0,0,0,42.469813156811405,849.3962631362281,0.007063840824830314,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00304,HCO1871,Vax Center,P17,Da Nang,Central,Gynecology,132.0,0.4619878353488229,0.8477628827961661,0.5292129252537028,0.4238896679046208,0,False,Tier 1,56646280.0,17.0,9.0,17.0,1,1,2025-10-01,0,0,0,0,60.98239426604462,1219.6478853208923,0.007379178948547169,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02211,HCO0102,Vax Center,P27,Long An,South,Gynecology,100.0,0.8064719105337194,0.8465180165249594,0.7289022964869714,0.4973562875762188,1,False,Tier 2,47684037.0,15.0,6.0,15.0,1,2,2026-05-01,0,1,0,0,80.64719105337194,1612.9438210674389,0.0037199063734465513,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02642,HCO0476,Vax Center,P24,Binh Duong,South,Oncology,249.0,0.5356999671084216,0.8464454454938264,0.7341375551460477,0.5540731533053658,1,False,Tier 1,86001098.0,23.0,13.0,23.0,1,2,2026-08-01,1,1,0,1,133.389291809997,2667.7858361999397,0.004872954876511948,High Potential,Low Uptake,Untapped Potential,0,0,0
HCP00608,HCO1401,Vax Center,P28,Tien Giang,South,Gynecology,91.0,0.6713999386665853,0.8463175525703556,0.3396547574615989,0.4484612698918245,1,False,Tier 2,56959054.0,15.0,7.0,15.0,0,0,,0,0,1,0,61.09739441865926,1221.9478883731854,0.005728558530690947,High Potential,Low Uptake,Untapped Potential,1,0,0
HCP02871,HCO0186,Vax Center,P22,Lam Dong,South,Infectious Disease,115.0,0.7778239552241094,0.8462527113184196,0.1269294984327595,0.5025977288309168,1,False,Tier 1,88565799.0,24.0,13.0,24.0,1,2,2026-07-01,0,1,0,0,89.44975485077258,1788.9950970154516,0.007266649317087379,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03330,HCO0230,Vax Center,P18,Quang Nam,Central,Gynecology,167.0,0.8576330459459559,0.8459988518213949,0.639286605144484,0.5746378322962139,1,False,Tier 1,192693576.0,52.0,28.0,52.0,1,5,2026-05-01,0,1,0,0,143.22471867297463,2864.4943734594926,0.00977484901329514,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03207,HCO0226,Vax Center,P23,Dong Nai,South,Gynecology,80.0,0.840590425114297,0.845993837267881,0.3888736472196613,0.4889684875804579,1,False,Tier 2,121600686.0,33.0,17.0,33.0,1,3,2026-04-01,0,1,0,0,67.24723400914377,1344.9446801828753,0.012639925084270729,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00292,HCO1903,Vax Center,P23,Dong Nai,South,General Practice,267.0,0.6891260449468336,0.845332708300293,0.6593224952207756,0.6165450958848494,1,False,Tier 1,307322019.0,90.0,46.0,90.0,1,2,2025-11-01,0,1,0,0,183.99665400080457,3679.9330800160915,0.012500227313861603,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02415,HCO0872,Vax Center,P08,Vinh Phuc,North,Gynecology,138.0,0.6138157512120344,0.8452986207968131,0.4506490412256365,0.4745007458192692,1,False,Tier 1,84695259.0,24.0,14.0,24.0,1,4,2026-04-01,0,1,0,0,84.70657366726074,1694.1314733452148,0.008263821444952996,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00034,HCO0008,Vax Center,P14,Quang Binh,Central,Gynecology,172.0,0.8227636704310731,0.845172464262752,0.2080720787779244,0.5686413717596501,1,False,Tier 1,134444822.0,41.0,19.0,41.0,1,2,2026-07-01,0,1,0,0,141.51535131414457,2830.3070262828915,0.006713052620638526,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP01055,HCO1212,Vax Center,P10,Ninh Binh,North,Gynecology,128.0,0.4716735404643885,0.8443798937855438,0.7474230059093684,0.4224150779334623,0,False,Tier 1,120656711.0,34.0,18.0,34.0,1,2,2025-05-01,0,0,0,0,60.374213179441725,1207.4842635888344,0.014907026569854542,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP00663,HCO1068,Vax Center,P24,Binh Duong,South,Pediatrics,71.0,0.9509897470486236,0.8440610877838142,0.8589369242407401,0.5133684009306092,1,False,Tier 2,151616413.0,45.0,21.0,45.0,1,1,2025-01-01,0,1,0,0,67.52027204045227,1350.4054408090453,0.01555088521223569,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP03657,HCO1825,Vax Center,P25,Ho Chi Minh City,South,Infectious Disease,103.0,0.601146102586453,0.8438545738681165,0.2691827434999355,0.438003634438448,0,False,Tier 1,124471672.0,39.0,17.0,39.0,1,2,2025-12-01,0,0,0,0,61.91804856640466,1238.3609713280932,0.013727822818711875,High Potential,Low Uptake,Untapped Potential,0,1,0
HCP02828,HCO1947,Vax Center,P14,Quang Binh,Central,General Practice,152.0,0.5132838643718842,0.8436795008321418,0.2260493075534821,0.4569803187372528,1,False,Tier 1,27885208.0,9.0,4.0,9.0,1,1,2025-02-01,0,1,0,0,78.0191473845264,1560.382947690528,0.0025634732845038265,High Potential,Low Uptake,Untapped Potential,0,1,0
