HCP_ID,Vaccine_Confidence,Recommendation_Intent,Price_Barrier,Access_Barrier,Patient_Demand,Competitor_Pressure,_Cleaning_Duplicate_Issue,Region,Province,Specialty,HCP_Tier,Patient_Potential,Vaccine_X_Relevance,Influence_Score,Target_HCP,MR_Segment
HCP01004,0.6349872284074168,0.8581648777647732,0.4904989473408377,0.0384155168298079,0.7849141715467706,0.4529423497434328,False,South,Ho Chi Minh City,Pediatrics,Tier 3,27.0,0.8448736540643658,0.8198731102756389,0,High Patient Demand
HCP01005,0.8068537647189739,0.7745115951351778,0.4618886602912576,0.1868790299522248,0.6488006693804851,0.6312800721153489,False,South,Binh Duong,Family Medicine,Tier 1,142.0,0.6402090743228496,0.7861026453873138,1,Advocate / High Potential
HCP01006,0.4750231349956094,0.8726629308707484,0.237557785714274,0.4830120446480341,0.6326043620058266,0.294289713142668,False,North,Hung Yen,Pediatrics,Tier 3,41.0,0.8269895253479032,0.4696585270679456,0,Development Opportunity
HCP01007,0.7499944736319701,0.9018729199961512,0.2012321638981596,0.1125572850281285,0.3586641629673089,0.7720507752551143,False,Central,Quang Ngai,Pediatrics,Tier 2,66.0,0.8644184546954783,0.3302245576738732,0,Advocate / High Potential
HCP01008,0.4910594339579325,0.7279142580432482,0.3233818054531432,0.5650065469080421,0.7451357073527369,0.5167962887998446,False,Central,Quang Binh,Gynecology,Tier 2,67.0,0.7162810525637264,0.139527829772379,0,High Patient Demand
HCP01009,0.7529045123889271,0.7439720789825355,0.2249353632300906,0.2851887623215929,0.5993090684503374,0.3342145245113265,False,South,Lam Dong,Pediatrics,Tier 2,46.0,0.7861564864283095,0.6199823649385826,0,Advocate / High Potential
HCP01010,0.3286273704088399,0.8688933089491356,0.2965619941672819,0.5359746528530397,0.771855731069084,0.6646424610853061,False,South,Tien Giang,Family Medicine,Tier 3,38.0,0.923516689947594,0.5907998418979056,0,High Patient Demand
HCP01011,0.748711510877551,0.8012935973622765,0.3081015234519791,0.6581750872824764,0.4957609531907106,0.8019203118013869,False,North,Quang Ninh,Pediatrics,Tier 2,48.0,0.8194912517158452,0.3958241923966656,0,Advocate / High Potential
HCP01012,0.6743462282726597,0.5543973025620087,0.5765788257231835,0.4634728684501519,0.9180506176143736,0.4957847547210862,False,North,Bac Ninh,Oncology,Tier 3,33.0,0.518764493203683,0.8870980956034762,0,High Patient Demand
HCP01013,0.9305608391648074,0.5643315160392792,0.6537743482327834,0.3938296888220066,0.2209363691319971,0.1633597645117281,False,Central,Quang Binh,Gynecology,Tier 1,195.0,0.4647964864156701,0.7001975469386573,1,Development Opportunity
HCP01014,0.6608646487336748,0.8041466751680726,0.2331167875853524,0.1549813089841484,0.8094354319765955,0.4140731276311152,False,Central,Quang Binh,Gynecology,Tier 2,45.0,0.8815859496269586,0.9078940792182826,1,High Patient Demand
HCP01015,0.6595408913232157,0.8704351158967579,0.3481171370849237,0.6437261178248027,0.5887040433657496,0.7212708390583844,False,Central,Quang Ngai,Pediatrics,Tier 1,120.0,0.8787143639599072,0.560130699153794,1,Competitive Pressure
HCP01016,0.9014325664602718,0.3668935881940113,0.6671574132953374,0.4054651608393927,0.3243001208989121,0.4428236607244111,False,North,Vinh Phuc,Family Medicine,Tier 1,111.0,0.2569123433241312,0.4669849342652053,0,Development Opportunity
HCP01017,0.4799275509977489,0.7503041436213095,0.4732752158933652,0.4889847060866195,0.6156067856516046,0.1387374788992617,False,Central,Quang Binh,Gynecology,Tier 2,75.0,0.7078398198579118,0.8230234925493,0,Development Opportunity
HCP01018,0.5624499569980992,0.6336541403599217,0.5010115568016007,0.3511832700602837,0.7456346491690194,0.9394887675771122,False,Central,Nghe An,Oncology,Tier 2,55.0,0.8384664631069816,0.5991564976712553,0,Competitive Pressure
HCP01019,0.8460587840679463,0.5489985736794135,0.7085491152631532,0.2299219322643947,0.4021064879893721,0.7093581575849909,False,North,Hung Yen,Gynecology,Tier 2,67.0,0.5721659650901156,0.7526456870972448,0,Barrier Driven
HCP01020,0.7197945096058285,0.8063088211086891,0.7982103576682508,0.2831997925123162,0.3033299324625457,0.1260130542969683,False,North,Bac Ninh,General Practice,Tier 2,85.0,0.8981683494692887,0.47844361345078,0,Advocate / High Potential
HCP01021,0.9705039689954088,0.7149986275282837,0.5403101440499565,0.4879260349991448,0.3888404339018345,0.3212931293382501,False,North,Hai Phong,General Practice,Tier 2,64.0,0.7541108905179016,0.7613062220728812,0,Advocate / High Potential
HCP01022,0.9204569190078395,0.8940316825802359,0.3189119350093553,0.2473982560741988,0.427627865094091,0.3642099785273189,False,Central,Binh Dinh,General Practice,Tier 3,23.0,0.901736150163806,0.5147653527830125,0,Advocate / High Potential
HCP01023,0.9033781211451628,0.7078918716323719,0.5837285720164094,0.1664762558376692,0.9562443133892564,0.7515290394885543,False,North,Hanoi,Gynecology,Tier 3,20.0,0.8415706104130609,0.5549095029460864,0,Advocate / High Potential
HCP01024,0.7090796041757378,0.5766408253223234,0.1406524817562068,0.4780153083851003,0.5442382038063618,0.5925502711795951,False,South,Binh Duong,Gynecology,Tier 1,148.0,0.7007477094271437,0.8236903090869243,1,Development Opportunity
HCP01025,0.910329099503471,0.7753277493843413,0.6100725274315449,0.1436601556684862,0.7518646776276557,0.3939815592912093,False,Central,Quang Tri,Family Medicine,Tier 3,12.0,0.9189361476295148,0.8874236167399148,1,Advocate / High Potential
HCP01026,0.4507811792216747,0.3796762466995189,0.4024116451786278,0.1764931927961175,0.6567445254499168,0.3766750959436599,False,South,Long An,General Practice,Tier 2,67.0,0.199168895159918,0.8131036760704746,0,Development Opportunity
HCP01027,0.5928787133238812,0.6818179741711279,0.4147913581037447,0.3976227597091317,0.4753821738240116,0.4862112785941002,False,North,Hai Phong,Gynecology,Tier 2,52.0,0.8601529284431763,0.4176146349919714,0,Development Opportunity
HCP01028,0.8055003949304457,0.7820976972915176,0.504881670272951,0.1501942698482749,0.4584174576655066,0.5251586818546822,False,North,Thai Nguyen,Pediatrics,Tier 2,66.0,0.7735332129059243,0.6596079584660456,0,Advocate / High Potential
HCP01029,0.937548134743864,0.8389350616031066,0.6152349401297186,0.1465229912520252,0.4822414415708369,0.1571773281194833,False,North,Ninh Binh,Gynecology,Tier 3,30.0,0.8749994534845676,0.9483370289231658,1,Advocate / High Potential
HCP01030,0.8052036645870259,0.6992448123510364,0.7715383443291796,0.2225862415531381,0.3807803781069814,0.4711058808138398,False,North,Nam Dinh,Pediatrics,Tier 2,74.0,0.7488523677973611,0.4220819206137529,0,Barrier Driven
HCP01031,0.4451057965374303,0.6674776287336718,0.391574956206945,0.5256607024794643,0.615828742505753,0.7095338977437616,False,Central,Quang Ngai,Pediatrics,Tier 2,68.0,0.7854493319938921,0.7903839070789662,1,Competitive Pressure
HCP01032,0.8232086233396467,0.6304606660105216,0.2192181708275771,0.2675099744936423,0.5210595177669799,0.7329935954213633,False,North,Quang Ninh,Gynecology,Tier 1,314.0,0.5160649544708266,0.3933549913566311,1,Competitive Pressure
HCP01033,0.6660379020394954,0.6522388403327539,0.2418939162666701,0.2014980134070107,0.7122376512519868,0.5823593974966914,False,North,Ninh Binh,Pediatrics,Tier 2,65.0,0.6627746321967606,0.3529642083536008,0,High Patient Demand
HCP01034,0.4775387132801252,0.6087920408505411,0.2673025907421393,0.4323065673721908,0.6414994691471617,0.4155673090570562,False,South,Kien Giang,General Practice,Tier 1,135.0,0.6297275517562939,0.4269928943810466,0,Development Opportunity
HCP01035,0.837706085463451,0.3516419118625759,0.6511935213811189,0.2689962067150995,0.570117823789112,0.4203510205378001,False,North,Thai Nguyen,Family Medicine,Tier 3,24.0,0.3330376335072684,0.5188443664529507,0,Development Opportunity
HCP01036,0.5720031883883671,0.7484586826151127,0.545001697787288,0.4427759804676584,0.7023773146059511,0.757629775040511,False,Central,Thanh Hoa,Oncology,Tier 1,111.0,0.9073028740515524,0.9361746785865976,1,Competitive Pressure
HCP01037,0.8325242319695118,0.8277861945818212,0.6308619608012439,0.5516994382534564,0.5670350024566331,0.3385981740790438,False,Central,Binh Dinh,General Practice,Tier 2,69.0,0.8941040773478706,0.6246463936886469,1,Advocate / High Potential
HCP01038,0.6358800716849082,0.7559621227680267,0.7379596385403722,0.4022792108599579,0.8224353004731342,0.6330796798507692,False,South,Khanh Hoa,Oncology,Tier 2,71.0,0.7326284711899419,0.2858304740684249,0,Barrier Driven
HCP01039,0.6061870701113699,0.2915529810106531,0.4246916417672404,0.1038617555237638,0.5687145026502956,0.4130138960217147,False,North,Hung Yen,Gynecology,Tier 2,71.0,0.3312122888104147,0.8113496653087853,0,Development Opportunity
HCP01040,0.5414435081362537,0.5396590863598407,0.6248738916849517,0.1681991191774535,0.4384530073874894,0.7314864713661805,False,North,Bac Ninh,General Practice,Tier 1,167.0,0.6088063372120264,0.4848784323743012,0,Competitive Pressure
HCP01041,0.7185540416123847,0.7096250112201946,0.28632385313585,0.3315729020782308,0.8598547614890769,0.7678097319216474,False,South,Binh Duong,Gynecology,Tier 2,70.0,0.679904882100515,0.4493085687184822,0,Advocate / High Potential
HCP01042,0.7653043067125506,0.350856431549302,0.6164454214155652,0.3976130830525271,0.5386535550252272,0.3610563789488422,False,North,Hai Duong,Gynecology,Tier 3,37.0,0.3399352551520355,0.6845581318175175,0,Development Opportunity
HCP01043,0.8397333721545203,0.5813859157301899,0.2242738854010914,0.3576195592731865,0.5422108667363507,0.6874398453362563,False,South,Khanh Hoa,General Practice,Tier 3,41.0,0.6378689367333106,0.4570219533285095,0,Development Opportunity
HCP01044,0.7569687472117027,0.704714437902711,0.2336480369795291,0.5543746659824459,0.8511054811618591,0.4228614372171794,False,South,Lam Dong,Gynecology,Tier 2,98.0,0.6761699811600591,0.7542346309232579,0,Advocate / High Potential
HCP01045,0.9281666154459418,0.71746370774325,0.571587858953353,0.4638414190465619,0.5019544496408401,0.5897126098662978,False,North,Hanoi,General Practice,Tier 2,78.0,0.94615820903436,0.6765582643379447,1,Advocate / High Potential
HCP01046,0.5634210348903362,0.8826132036606501,0.3081076001553311,0.1251655038417,0.6574704778671284,0.1973774966489749,False,Central,Binh Dinh,General Practice,Tier 3,24.0,0.8610665202442356,0.3988538706578824,0,Development Opportunity
HCP01047,0.8166728183001998,0.2523425697674049,0.2798099598698439,0.1730894618032521,0.5672541100632041,0.3375970111789683,False,Central,Da Nang,Gynecology,Tier 2,82.0,0.2289781202277807,0.8075694107706716,0,Development Opportunity
HCP01048,0.7153894852556285,0.7881119685939937,0.5480326323718828,0.1164227950406439,0.4994379648429401,0.4632824291348242,False,South,Kien Giang,Pediatrics,Tier 3,31.0,0.9891772582366456,0.4520638678473525,0,Advocate / High Potential
HCP01049,0.790022991407202,0.7697186715044866,0.1911393394350086,0.35874718771298,0.5878712897259816,0.2539287754064576,False,North,Hanoi,General Practice,Tier 2,78.0,0.8006557526861272,0.4543620077022552,0,Advocate / High Potential
HCP01050,0.5805532398208866,0.5458286645184288,0.4500589958033,0.3959852127592939,0.5723688617630022,0.2469585188572022,False,Central,Da Nang,Oncology,Tier 3,37.0,0.5831943627171733,0.4619329687984916,0,Development Opportunity
HCP01051,0.7093290834389795,0.6466433459326784,0.7488863792471216,0.5127174352464601,0.5732009512549536,0.3729932351500621,False,North,Hai Phong,Infectious Disease,Tier 2,51.0,0.7729399670183871,0.282585781570018,0,Barrier Driven
HCP01052,0.6670790858526475,0.6873968574921531,0.2158258512901363,0.2932890489386011,0.9019792803286693,0.3825154675883354,False,North,Hai Duong,Pediatrics,Tier 3,43.0,0.5470938181278786,0.9217750663886324,0,High Patient Demand
HCP01053,0.3997200669319684,0.5286683965157494,0.4098127356164853,0.021108578677273,0.8136968577599293,0.5985985812619564,False,Central,Thanh Hoa,Infectious Disease,Tier 1,149.0,0.2744405593281452,0.453101051965726,0,High Patient Demand
HCP01054,0.4370555009506792,0.4769446482878998,0.1859549922095331,0.2536887197120345,0.438347621943774,0.7507114204344743,False,Central,Binh Dinh,Pediatrics,Tier 2,76.0,0.419529321139771,0.5588741217802912,0,Competitive Pressure
HCP01055,0.7545119548556242,0.5853170138911904,0.4982405316201008,0.2328002356680957,0.917310059030652,0.0799696246382041,False,North,Ninh Binh,Gynecology,Tier 1,128.0,0.4716735404643885,0.8443798937855438,0,High Patient Demand
HCP01056,0.7141890888279848,0.6884275973212912,0.3658087139646367,0.0725029672841408,0.7109286755470449,0.3333864347581107,False,South,Long An,General Practice,Tier 1,341.0,0.7708755429758603,0.4919319077762141,1,High Patient Demand
HCP01057,0.7157205029444041,0.3927328262446815,0.1313686666782612,0.4380059229159292,0.5380559571355615,0.2306700879934593,False,South,Binh Duong,Gynecology,Tier 2,62.0,0.33499339578485,0.4642304345352191,0,Development Opportunity
HCP01058,0.1989359613366937,0.7754948129695938,0.2022760790213346,0.2481948344232654,0.7494090889091893,0.537852191821292,False,North,Hai Duong,Gynecology,Tier 1,148.0,0.7812043662558273,0.7024408594423138,1,High Patient Demand
HCP01059,0.7543758143212008,0.6795865946114632,0.529129127208155,0.4789565988134281,0.6938572855399897,0.7975739249653815,False,Central,Binh Dinh,Gynecology,Tier 3,39.0,0.8349289627113554,0.3727125874025934,0,Competitive Pressure
HCP01060,0.5744252292562735,0.7618112800463921,0.2751911804726746,0.3448053967782425,0.617304058138914,0.3570788239889261,False,North,Ninh Binh,Infectious Disease,Tier 1,127.0,0.7418069897633308,0.8368814387122229,1,Development Opportunity
HCP01061,0.4633433888048072,0.6746247742666296,0.4090293364715075,0.5051952698943296,0.5605461828003094,0.61897910217125,False,Central,Quang Binh,Family Medicine,Tier 3,37.0,0.6143803873839614,0.7439072903047762,0,Development Opportunity
HCP01062,0.6682870230765015,0.6098309973177188,0.7238262307641309,0.4566196337367673,0.6589971672427285,0.4590096142212913,False,Central,Thanh Hoa,Family Medicine,Tier 2,59.0,0.5474946622604753,0.5900531620468933,0,Barrier Driven
HCP01063,0.5044203923417587,0.7317920272239837,0.6776989861961582,0.1428345257760821,0.492482939032886,0.2983167302905439,False,Central,Da Nang,Pediatrics,Tier 2,83.0,0.6111451600727212,0.7825131496974087,0,Development Opportunity
HCP01064,0.7938414433003462,0.7983138762677369,0.4045653581698059,0.1462391948368086,0.6313964151089211,0.6737554615711041,False,South,Ho Chi Minh City,Pediatrics,Tier 2,91.0,0.8369690948610887,0.6037345401901032,1,Advocate / High Potential
HCP01065,0.5181816675082669,0.8484995442867083,0.1907407293700441,0.2365056213577786,0.5910605396764737,0.5471255764189541,False,South,Binh Duong,Infectious Disease,Tier 3,28.0,0.7778224185709725,0.8255714695139463,0,Development Opportunity
HCP01066,0.707112914602216,0.7387330362184923,0.7446058608809427,0.3245608889789776,0.7916316882046153,0.5363940761653959,False,South,Dong Nai,Pediatrics,Tier 3,36.0,0.8271435447273436,0.6390675965740975,0,Advocate / High Potential
HCP01067,0.7892141939685116,0.7096160866867448,0.2897456210303802,0.6337551605924806,0.7044248524278216,0.1057463173797195,False,South,Can Tho,Pediatrics,Tier 2,87.0,0.9829670279899329,0.4853663152973058,1,Advocate / High Potential
HCP01068,0.7739370293400901,0.6723506408997952,0.2472052542255377,0.5298655531282628,0.5353703079118386,0.2787865460890663,False,Central,Da Nang,Gynecology,Tier 2,48.0,0.6139753886198066,0.0545709363202447,0,Development Opportunity
HCP01069,0.5421187772937405,0.47368435992612,0.5860034067514628,0.1739427205202001,0.6795057626049288,0.1836341558463007,False,Central,Quang Binh,General Practice,Tier 3,26.0,0.4893066517652896,0.4504357455686637,0,Development Opportunity
HCP01070,0.7248651167587358,0.8519901105398513,0.1846309506213425,0.7097140505161297,0.7616359452449522,0.35393239587125,False,South,Ho Chi Minh City,General Practice,Tier 2,57.0,0.8488225645070525,0.8543660254223396,1,Advocate / High Potential
HCP01071,0.5384255262230597,0.6180369371120029,0.4519625559013923,0.3899255259428736,0.6806003208235654,0.3401503677401874,False,South,Long An,Pediatrics,Tier 2,56.0,0.6316818833373883,0.420441100368913,0,Development Opportunity
HCP01072,0.8750746848686862,0.5837898904844723,0.6530994247710921,0.132406076499093,0.430119601323404,0.7577484940373636,False,South,Khanh Hoa,Gynecology,Tier 2,67.0,0.4905470022182869,0.7307223160602233,0,Competitive Pressure
HCP01073,0.5082144788775268,0.5836496926339344,0.2867955653258794,0.2951339446928877,0.7157331498320753,0.7256482204627751,False,South,Ba Ria - Vung Tau,Oncology,Tier 2,82.0,0.656603897228742,0.3544899537250412,0,Competitive Pressure
HCP01074,0.5515702772308393,0.6739560608515056,0.2014347645219621,0.3484784247774484,0.7848991444536286,0.2096526462438259,False,Central,Quang Binh,General Practice,Tier 2,79.0,0.7467674348899919,0.2401330926340428,0,High Patient Demand
HCP01075,0.5766034071983017,0.7212283139160446,0.3142761611436284,0.2453327585493215,0.6250586510244778,0.4258745197192293,False,Central,Da Nang,Gynecology,Tier 3,38.0,0.8020811534529021,0.4249714712492752,0,Development Opportunity
HCP01076,0.4507753221769872,0.5148757493660313,0.2630239839187892,0.4602988491107164,0.4118939744700681,0.4193501818648584,False,South,Khanh Hoa,Pediatrics,Tier 2,47.0,0.3294058946188682,0.9364723710305493,0,Development Opportunity
HCP01077,0.9206822284002846,0.7554291351677049,0.2088868241518747,0.4134567116164287,0.7112454187715835,0.7052025266947173,False,Central,Quang Binh,Family Medicine,Tier 1,105.0,0.7277883768288415,0.5996863635165445,0,Advocate / High Potential
HCP01078,0.7661518426470182,0.8092065693884012,0.3462442010100584,0.058536921180778,0.2755197516485272,0.3965924676131467,False,North,Bac Ninh,General Practice,Tier 3,43.0,0.8588437018828747,0.5795485755731183,0,Advocate / High Potential
HCP01079,0.8691016389766582,0.5630352040370941,0.4995171463667546,0.5958228415665507,0.664129579179599,0.3119033079134258,False,South,Lam Dong,General Practice,Tier 2,47.0,0.5527199614900131,0.4832539800269112,0,Development Opportunity
HCP01080,0.7614508211323583,0.6834149256438949,0.5983639167629579,0.2138757837538567,0.606062347614915,0.5704759505340882,False,South,Dong Nai,General Practice,Tier 3,24.0,0.7028025649933,0.4009073195239001,0,Development Opportunity
HCP01081,0.5333211964717002,0.8022981597825352,0.597963657425494,0.4231893240016569,0.4336235176092324,0.7875331213553701,False,Central,Binh Dinh,Family Medicine,Tier 2,59.0,0.754186441987316,0.4743352597556278,0,Competitive Pressure
HCP01082,0.3383545884509898,0.681468075242679,0.1884992398438704,0.1175379149467557,0.7640935538710328,0.2358318469980783,False,Central,Nghe An,Pediatrics,Tier 2,74.0,0.5672841609077536,0.7107383323707811,0,High Patient Demand
HCP01083,0.689606069406278,0.6337415044678653,0.674013539768751,0.3170381226087529,0.4401246867254442,0.4920392534122603,False,North,Hung Yen,Gynecology,Tier 3,18.0,0.5591671008599908,0.2629880770923017,0,Development Opportunity
HCP01084,0.7046661801129338,0.580845127903699,0.5355036442118901,0.359405964557549,0.745151568022692,0.5061682915746489,False,North,Ninh Binh,Pediatrics,Tier 3,32.0,0.6200648922098662,0.9214826503156452,0,High Patient Demand
HCP01085,0.4631518401682417,0.6366081015753493,0.1559840566102445,0.0876971448685319,0.5007934872719814,0.8522939568551361,False,Central,Binh Dinh,Infectious Disease,Tier 3,26.0,0.5706996255026919,0.6889836460247222,0,Competitive Pressure
HCP01086,0.505595572093346,0.5244393445977958,0.5852958745047754,0.1809308288014898,0.3226595356026899,0.4537533121516524,False,Central,Da Nang,Gynecology,Tier 2,96.0,0.4854375667182416,0.8228806681620768,0,Development Opportunity
HCP01087,0.3115664297328848,0.8733389618204114,0.5851681477804975,0.5567663385608629,0.7628421768501898,0.3889231098081441,False,South,Kien Giang,Gynecology,Tier 3,19.0,0.9066535329765252,0.7096938071710047,0,High Patient Demand
HCP01088,0.7103739279348243,0.8249702681769286,0.6613590150688465,0.1796032131415407,0.7753714508566878,0.4654482119569844,False,Central,Quang Binh,Gynecology,Tier 2,57.0,0.8432427513230055,0.7769610854171752,1,Advocate / High Potential
HCP01089,0.6204094233099552,0.7557332540178707,0.3816347466282063,0.4329773145457781,0.6860963761073855,0.483507098419967,False,Central,Quang Tri,General Practice,Tier 2,92.0,0.7685412786352074,0.8213055626175447,1,Development Opportunity
HCP01090,0.6055461540272549,0.6371829778255644,0.5397679295066278,0.6050999714865384,0.8706652351242462,0.3657788014388812,False,Central,Quang Binh,General Practice,Tier 2,67.0,0.7312388832654207,0.580459927300249,0,High Patient Demand
HCP01091,0.4541888259237914,0.6200418535462366,0.5328473168933076,0.4145026546009934,0.7816340706133067,0.7112278271585472,False,North,Bac Ninh,Pediatrics,Tier 2,46.0,0.4631015410131109,0.653242485754834,0,Competitive Pressure
HCP01092,0.418554223994347,0.6346706957989732,0.5320739968553513,0.5061101856409029,0.2508258504455128,0.3343860450677561,False,North,Hanoi,Gynecology,Tier 2,74.0,0.5590581795617318,0.3352764371631669,0,Development Opportunity
HCP01093,0.3614744858831073,0.4835655048402403,0.262550528004886,0.3928708490978682,0.3366341769768379,0.3715254067329028,False,Central,Quang Tri,Oncology,Tier 1,112.0,0.2687312306595491,0.7125876440603752,0,Development Opportunity
HCP01094,0.6893781434711926,0.5977502845483453,0.5334074730662524,0.4909636577455368,0.905767805562936,0.6295582831050824,False,Central,Quang Tri,Gynecology,Tier 2,56.0,0.5517210684331562,0.651966554057812,0,High Patient Demand
HCP01095,0.4907760233082009,0.6955246724503437,0.4024098350482991,0.3602137860099242,0.8843720256667358,0.4841550403116948,False,South,Kien Giang,Oncology,Tier 3,16.0,0.5139999254746499,0.8752529021939114,0,High Patient Demand
HCP01096,0.6148023223400197,0.704908179967368,0.8729541958434845,0.4857314168421279,0.9069858380892254,0.4081864182397295,False,Central,Quang Nam,Gynecology,Tier 1,119.0,0.7964985698336787,0.4982868737229276,0,Barrier Driven
HCP01097,0.5261425039162966,0.7324578966280718,0.7562027788805981,0.4917366642116681,0.4272912175188006,0.73551533861581,False,North,Hung Yen,Family Medicine,Tier 2,76.0,0.6099500787379036,0.6707273836439323,0,Barrier Driven
HCP01098,0.6823520637861499,0.728113569959825,0.469195864145857,0.419715729011007,0.5679138873802814,0.6177409146788713,False,Central,Binh Dinh,Pediatrics,Tier 2,59.0,0.8015979704595072,0.6200162522397258,0,Development Opportunity
HCP01099,0.5566869232837981,0.5544049633270407,0.1217466107633008,0.4285270301855978,0.4959645790695984,0.2503944241755497,False,North,Thai Nguyen,General Practice,Tier 3,18.0,0.5231682456610898,0.7803931432346886,0,Development Opportunity
HCP01100,0.5903826456263312,0.7251551519194286,0.0779677722769068,0.304896038995973,0.1347940270133755,0.422842790005133,False,North,Quang Ninh,Gynecology,Tier 2,50.0,0.7222411873243955,0.7794535104783598,0,Development Opportunity
HCP01101,0.474084696983568,0.699729661701821,0.365659840661474,0.2185863674828638,0.6902311062364562,0.4971942137512569,False,Central,Ha Tinh,Gynecology,Tier 3,35.0,0.5611548227406669,0.6114641578933524,0,Development Opportunity
HCP01102,0.6879412282254114,0.6020892967298066,0.2589959585443294,0.5078441983587473,0.6708636564734973,0.3626791186218364,False,North,Nam Dinh,Oncology,Tier 3,29.0,0.6661914934069247,0.5268379013457035,0,Development Opportunity
HCP01103,0.835627631155797,0.7620650432367408,0.3761779066307351,0.3599215741379958,0.5555651872805364,0.644057268092856,False,Central,Nghe An,General Practice,Tier 2,55.0,0.7463480871779664,0.6592578295357451,0,Advocate / High Potential
HCP01104,0.567028635136192,0.883647031335579,0.4571283678995887,0.0761656736512596,0.5855426694180697,0.4234680382449352,False,North,Nam Dinh,Oncology,Tier 3,44.0,0.9470436987037936,0.7479931024226736,1,Development Opportunity
HCP01105,0.9528099343205316,0.6367297537170932,0.4950008487902191,0.5732603361306414,0.5582279257250363,0.7056248466229429,False,North,Hai Duong,General Practice,Tier 2,45.0,0.8461405317406967,0.863477161803018,1,Competitive Pressure
HCP01106,0.4010149882881628,0.7814374795655373,0.1665474561974343,0.4345342591882833,0.4478916548519936,0.6904679219507845,False,North,Hanoi,General Practice,Tier 2,94.0,0.8862091211189148,0.5068675753339931,1,Development Opportunity
HCP01107,0.4390867309391441,0.7263062643485791,0.3068382495578067,0.5712226222823015,0.5828081093237655,0.5474568518742969,False,North,Nam Dinh,Family Medicine,Tier 2,70.0,0.6905021900032198,0.5449191508627903,0,Development Opportunity
HCP01108,0.7720250586496237,0.7441002949009892,0.3502368365554653,0.5057042490491205,0.5962117668599355,0.2997164759867161,False,Central,Binh Dinh,Pediatrics,Tier 2,45.0,0.8121667015983816,0.4445835450905153,0,Advocate / High Potential
HCP01109,0.5253377815819802,0.5922375132131235,0.572804498768557,0.4717619428638973,0.4550755249629887,0.4242847693305548,False,South,Tien Giang,Family Medicine,Tier 3,41.0,0.5239262344973475,0.601454952706577,0,Development Opportunity
HCP01110,0.2410445093067896,0.7755651005756854,0.8982177507480484,0.0909093447664783,0.8241564426161703,0.4941919444745008,False,Central,Nghe An,Pediatrics,Tier 2,46.0,0.8426981132559266,0.760673313929224,0,Barrier Driven
HCP01111,0.6030109523195553,0.7065127410912875,0.6281375137528953,0.3094015991546346,0.8921548368893145,0.758379041466854,False,Central,Hue,Pediatrics,Tier 2,52.0,0.7201828952600318,0.7174575575200246,0,Competitive Pressure
HCP01112,0.4877861146619062,0.7325858189479257,0.3449724124361773,0.5837494095062122,0.6347624941875378,0.6834265127370596,False,Central,Quang Tri,Oncology,Tier 2,85.0,0.7978772679910304,0.3210848712891306,0,Development Opportunity
HCP01113,0.4290423785330291,0.5347583547303996,0.5327801768133802,0.154750693934162,0.5379892731915176,0.7148393817220668,False,North,Ninh Binh,Gynecology,Tier 3,32.0,0.666755809242982,0.2792130487473843,0,Competitive Pressure
HCP01114,0.563245081087287,0.5784571459591592,0.2567133807316049,0.5042001672599538,0.5007011136536843,0.2405135066402541,False,Central,Da Nang,Gynecology,Tier 1,144.0,0.7196824724880626,0.3839742704821118,0,Development Opportunity
HCP01115,0.8310545214625541,0.5456469534016202,0.3143888352090669,0.3874241905736146,0.6671309074103835,0.4483718131510613,False,Central,Binh Dinh,Gynecology,Tier 2,85.0,0.5835687171767883,0.8054501425040435,0,Development Opportunity
HCP01116,0.8239897777305044,0.6028169810327468,0.4679877022703949,0.4606195670911899,0.4425772787093842,0.6567692822916634,False,South,Dong Nai,General Practice,Tier 3,12.0,0.5848873005132318,0.6085112413688821,0,Development Opportunity
HCP01117,0.8294713844007243,0.539893745733083,0.623107339659104,0.2810136391413548,0.8650619614858773,0.5417733081346408,False,North,Thai Nguyen,General Practice,Tier 2,63.0,0.509340203834521,0.770660000149825,0,High Patient Demand
HCP01118,0.8324298880605234,0.6039216497537482,0.4126390680487242,0.2017818484953955,0.9468144145434404,0.4537499139414084,False,Central,Quang Ngai,Gynecology,Tier 1,112.0,0.7003187618587937,0.8832853604245957,1,High Patient Demand
HCP01119,0.7672840639097057,0.6749798357828478,0.4143637339123406,0.3776519594969317,0.6236929559211748,0.4269714779913982,False,South,Khanh Hoa,Gynecology,Tier 2,76.0,0.6555476646451158,0.6095686162710526,0,Development Opportunity
HCP01120,0.8180623877937181,0.7823174839031588,0.1973628229563304,0.6292381664954729,0.299624196228515,0.62818851619028,False,North,Thai Nguyen,Pediatrics,Tier 2,47.0,0.859122092252076,0.742027385920585,1,Advocate / High Potential
HCP01121,0.765308131267161,0.4984761072008632,0.7136071732838786,0.3451518918721571,0.763741188094056,0.4548007127093749,False,Central,Quang Binh,Gynecology,Tier 2,58.0,0.3178041921207061,0.2560797238085424,0,Barrier Driven
HCP01122,0.627479474530684,0.6894553582305838,0.2838103247445171,0.5202636532143756,0.8214866717517548,0.2640398352117731,False,Central,Hue,Gynecology,Tier 2,67.0,0.9075917407032524,0.8684148927877157,1,High Patient Demand
