HCP_ID,HCO_ID,HCO_Type,Province_ID,Province,Region,Specialty,Patient_Potential,Vaccine_X_Relevance,Influence_Score,Digital_Affinity,Target_Score,Target_HCP,_Cleaning_Duplicate_Issue,Sales,Units,Active_Months,Vaccinated_Patients,Period_Vaccine_X_Potential,Uptake_Rate,Sales_Share,Ever_Engaged,Months_Contacted,Last_Contact_Month,Contacted_This_Month,Target_Engaged,Target_Never_Engaged,Monthly_Contact_Flag,Opportunity_Segment,White_Space,Re_Engagement,Conversion_Gap
HCP00936,HCO1561,Vax Center,P06,Hung Yen,North,Pediatrics,19.0,0.6034747645405435,0.5203256147359672,0.9106375088346028,0.2962186634204676,0,False,189282606.0,57.0,18.0,27.0,229.32041052540654,0.1177391926786589,0.0002979711807501536,1,2,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00937,HCO1840,Vax Center,P24,Binh Duong,South,Gynecology,111.0,0.6041528025837598,0.638157745644606,0.3553029809019292,0.4051736862003454,0,False,83405058.0,23.0,14.0,12.0,1341.2192217359466,0.008947083225118368,0.00013129734494882772,1,4,2026-08-01,1,0,0,0,Untapped Potential,0,0,0
HCP00938,HCO0288,Hospital,P21,Khanh Hoa,South,General Practice,55.0,0.6791775126927583,0.1124190825369193,0.7203322931385712,0.2706815147596558,0,False,75074761.0,22.0,11.0,12.0,747.0952639620341,0.01606220863502866,0.000118183681281869,0,0,2026-08-01,0,0,0,0,Low Priority,0,0,0
HCP00939,HCO1322,Vax Center,P24,Binh Duong,South,Family Medicine,85.0,0.6244752703582536,0.3168285989742467,0.8297566626168689,0.3229305231245476,0,False,67466727.0,18.0,13.0,8.0,1061.607959609031,0.00753573852530857,0.00010620701357809005,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP00940,HCO0424,Hospital,P06,Hung Yen,North,Pediatrics,62.0,0.1363360261447446,0.5604883547360369,0.2415190116420401,0.2039244047165566,0,False,17916085.0,5.0,5.0,2.0,169.05667241948328,0.011830352339110077,2.820373786416548e-05,0,0,2026-08-01,0,0,0,0,Low Priority,0,0,0
HCP00941,HCO0580,Vax Center,P13,Ha Tinh,Central,Gynecology,79.0,0.7275444077008646,0.7152222823284186,0.368941323682286,0.4279744454426097,0,False,32001678.0,9.0,7.0,5.0,1149.5201641673661,0.00434964096834409,5.0377464581432355e-05,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP00942,HCO1058,Vax Center,P23,Dong Nai,South,General Practice,49.0,0.7017406659831597,0.3567217957898048,0.3727859163000878,0.3207554478417977,0,False,51169334.0,14.0,9.0,7.0,687.7058526634964,0.0101787704334475,8.055144206002205e-05,1,2,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00943,HCO1499,Hospital,P04,Bac Ninh,North,Pediatrics,53.0,0.651325432256753,0.1808233989340868,0.6277164547726153,0.2741549020564358,0,False,154669618.0,44.0,19.0,21.0,690.4049581921582,0.030416931035647538,0.0002434829574442525,1,2,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00944,HCO1462,Hospital,P24,Binh Duong,South,Pediatrics,57.0,0.8426252145803922,0.6936915040092435,0.7627082054763701,0.4378221614722626,0,False,76615059.0,22.0,12.0,12.0,960.5927446216471,0.012492286733569379,0.00012060843875676926,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP00945,HCO1746,Hospital,P15,Quang Tri,Central,Family Medicine,77.0,0.6559073801558657,0.5441043156628262,0.8602586749896474,0.3704078919941398,0,False,139578271.0,41.0,17.0,22.0,1010.0973654400332,0.021780078587192477,0.00021972595948375166,0,0,2026-08-01,0,0,0,0,High Performer,0,0,0
HCP00946,HCO1125,Vax Center,P16,Hue,Central,Family Medicine,78.0,0.8188597809070595,0.3888967650132309,0.5476627147982435,0.3891780280155048,0,False,141038329.0,44.0,18.0,22.0,1277.4212582150128,0.01722219656085996,0.0002220244020898499,0,0,2026-08-01,0,0,0,0,High Performer,0,0,0
HCP00947,HCO1865,Hospital,P09,Nam Dinh,North,General Practice,324.0,0.7921351643513211,0.1865339502381307,0.7780430278584628,0.568465857871541,1,False,223048943.0,60.0,20.0,29.0,5133.035864996562,0.00564967803902524,0.00035112659485882035,1,2,2026-08-01,0,1,0,0,Untapped Potential,0,1,0
HCP00948,HCO1781,Vax Center,P07,Thai Nguyen,North,Gynecology,165.0,0.7961077372298014,0.5799787263425329,0.4786156615353744,0.5011243627337434,1,False,86904696.0,22.0,14.0,11.0,2627.1555328583445,0.004187037981733805,0.000136806521354916,1,1,2026-08-01,0,1,0,0,Untapped Potential,0,1,0
HCP00949,HCO1715,Hospital,P21,Khanh Hoa,South,General Practice,21.0,0.7830542942331243,0.6487565888101241,0.6931557844224806,0.3776305689949251,0,False,0.0,0.0,0.0,0.0,328.8828035779122,0.0,0.0,0,0,2026-08-01,0,0,0,0,Low Priority,0,0,0
HCP00950,HCO0490,Vax Center,P24,Binh Duong,South,Family Medicine,55.0,0.9682383702817868,0.5366671726110124,0.4969127699140594,0.4422493900511829,0,False,84571123.0,25.0,13.0,13.0,1065.0622073099655,0.012205859818117277,0.00013313297988763148,0,0,2026-08-01,0,0,0,0,Untapped Potential,0,0,0
HCP00951,HCO1074,Vax Center,P25,Ho Chi Minh City,South,Family Medicine,47.0,0.8753256632452465,0.8065103916100204,0.6410831555955597,0.460936814332615,1,False,75433661.0,22.0,14.0,10.0,822.8061234505317,0.012153531330155705,0.00011874866640665765,1,2,2026-08-01,0,1,0,0,Untapped Potential,0,1,0
HCP00952,HCO1494,Vax Center,P23,Dong Nai,South,Gynecology,129.0,0.4298784452485333,0.7698615356947676,0.442792159286453,0.3958988036764764,0,False,69427802.0,20.0,14.0,9.0,1109.0863887412158,0.008114787172002683,0.00010929416376921542,1,2,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP00953,HCO1957,Vax Center,P07,Thai Nguyen,North,Gynecology,50.0,0.7748481762976922,0.5255282018164328,0.4022329242250618,0.377374908067409,0,False,50647218.0,15.0,10.0,8.0,774.8481762976922,0.01032460325095538,7.972952015025847e-05,0,0,2026-08-01,0,0,0,0,Low Priority,0,0,0
HCP00954,HCO0023,Vax Center,P23,Dong Nai,South,Gynecology,79.0,0.8526392635488772,0.2791376305699932,0.5705180175030403,0.3782859718453285,0,False,199310819.0,55.0,17.0,28.0,1347.170036407226,0.02078431025282698,0.00031375772623137995,0,0,2026-08-01,0,0,0,0,High Performer,0,0,0
HCP00955,HCO0679,Vax Center,P13,Ha Tinh,Central,Infectious Disease,15.0,0.4212346236207088,0.7327052959964622,0.569213992491955,0.2803188536929125,0,False,27829575.0,7.0,7.0,3.0,126.37038708621263,0.02373973894654081,4.3809684882111974e-05,1,1,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00956,HCO0698,Hospital,P02,Hai Phong,North,Pediatrics,24.0,0.323418066209749,0.1182687520802389,0.5005689845406196,0.1364199110197132,0,False,17820163.0,5.0,5.0,2.0,155.24067178067952,0.012883221755350005,2.8052736183641722e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00957,HCO0602,Vax Center,P24,Binh Duong,South,Pediatrics,211.0,0.6330119022042603,0.5974403189565539,0.7151549069836742,0.4982805233414777,1,False,225313548.0,64.0,16.0,32.0,2671.3102273019786,0.01197914030087025,0.00035469156598872276,0,0,2026-08-01,0,0,1,0,Untapped Potential,1,0,0
HCP00958,HCO1656,Vax Center,P07,Thai Nguyen,North,Pediatrics,62.0,0.662134493230289,0.3986409663468517,0.5063992351072257,0.3292944671643829,0,False,64205064.0,18.0,12.0,9.0,821.0467716055582,0.01096161669620902,0.00010107246056311789,1,2,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP00959,HCO0091,Vax Center,P18,Quang Nam,Central,Gynecology,33.0,0.6364873518717241,0.705365492362875,0.3863020349622621,0.3560933781081663,0,False,233370846.0,67.0,19.0,30.0,420.08165223533797,0.07141468769312832,0.00036737547102073535,1,1,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00960,HCO0732,Vax Center,P04,Bac Ninh,North,Family Medicine,69.0,0.7912627911044027,0.3773220488672187,0.3777013291913602,0.3702506545121719,0,False,238880559.0,65.0,19.0,34.0,1091.9426517240756,0.031137166357882596,0.00037604893406574687,1,2,2026-08-01,0,0,0,0,High Performer,0,1,0
HCP00961,HCO1442,Hospital,P06,Hung Yen,North,Pediatrics,32.0,0.6464441265806071,0.8401538882055315,0.0562289151814635,0.3851121637634366,0,False,22808142.0,7.0,7.0,4.0,413.72424101158856,0.009668275637462488,3.5904878668339816e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00962,HCO0822,Hospital,P06,Hung Yen,North,Gynecology,51.0,0.9414048692788274,0.6788625307866071,0.2183781503054094,0.4589347076817104,1,False,239240253.0,74.0,20.0,37.0,960.2329666644039,0.03853231589051587,0.00037661516911583246,1,2,2026-08-01,0,1,0,0,High Performer,0,1,0
HCP00963,HCO0307,Vax Center,P03,Quang Ninh,North,Oncology,25.0,0.2885140500531715,0.1411951913263889,0.3386135284744813,0.1314599199478959,0,False,182116079.0,49.0,18.0,23.0,144.25702502658572,0.15943764260881738,0.00028668953920265797,1,2,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00964,HCO1231,Vax Center,P02,Hai Phong,North,General Practice,37.0,0.6748410933180401,0.7226733835797846,0.8188110248391262,0.3747647824891467,0,False,84214069.0,25.0,14.0,11.0,499.3824090553497,0.022027207607909154,0.00013257090076044763,1,1,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00965,HCO1057,Vax Center,P23,Dong Nai,South,Oncology,47.0,0.8304098021965348,0.3821903469048242,0.324593514429785,0.3625980470769623,0,False,276995057.0,75.0,19.0,37.0,780.5852140647427,0.04740033417662351,0.0004360492807048848,0,0,2026-08-01,0,0,0,0,Emerging / Efficient,0,0,0
HCP00966,HCO1967,Vax Center,P08,Vinh Phuc,North,Infectious Disease,118.0,0.955302581805613,0.1880087521099382,0.3426137346419124,0.4269703027414493,0,False,82492876.0,24.0,17.0,12.0,2254.514093061247,0.005322654685074973,0.00012986137598504962,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP00967,HCO1513,Vax Center,P11,Thanh Hoa,Central,Gynecology,79.0,0.6609711228888542,0.5313067407782307,0.511828284662658,0.3712193516889691,0,False,90373416.0,25.0,16.0,14.0,1044.3343741643896,0.013405668094763151,0.0001422670262366571,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP00968,HCO1975,Vax Center,P04,Bac Ninh,North,Gynecology,88.0,0.6404800611578542,0.4331147075802893,0.5394638135199927,0.3537669598634141,0,False,213696081.0,61.0,19.0,29.0,1127.2449076378232,0.02572644134695663,0.0003364031958501801,1,1,2026-08-01,0,0,0,0,High Performer,0,1,0
HCP00969,HCO0399,Vax Center,P02,Hai Phong,North,Gynecology,59.0,0.5842781240298593,0.1850999447103678,0.5602320413853962,0.2604515742991795,0,False,8611662.0,3.0,3.0,1.0,689.448186355234,0.0014504353188402703,1.3556592169706442e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00970,HCO1536,Vax Center,P14,Quang Binh,Central,Oncology,98.0,0.913042542226988,0.5384554174681739,0.8750615078464058,0.4658631054209904,1,False,49922298.0,14.0,11.0,7.0,1789.5633827648965,0.00391156863591214,7.858834150255219e-05,1,3,2026-08-01,1,1,0,1,Untapped Potential,0,0,0
HCP00971,HCO1113,Vax Center,P24,Binh Duong,South,Family Medicine,36.0,0.7020700466126912,0.4758428018490888,0.6153000617619265,0.332641426205477,0,False,441904044.0,125.0,20.0,60.0,505.4904335611377,0.11869660831621487,0.0006956511881971227,1,1,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00972,HCO1444,Vax Center,P14,Quang Binh,Central,Pediatrics,39.0,0.5255201476663728,0.7709915162781692,0.3621347838379009,0.3414839771851753,0,False,53075095.0,17.0,12.0,9.0,409.9057151797707,0.02195626864107739,8.35515162210762e-05,1,1,2026-08-01,1,0,0,0,Emerging / Efficient,0,0,0
HCP00973,HCO0950,Vax Center,P06,Hung Yen,North,Infectious Disease,77.0,0.6874441979392251,0.8287577603644064,0.8007630351948898,0.4367996262694636,0,False,205052555.0,60.0,17.0,31.0,1058.6640648264065,0.029282187834611346,0.00032279644295041997,1,1,2026-08-01,0,0,0,0,High Performer,0,1,0
HCP00974,HCO0449,Vax Center,P19,Quang Ngai,Central,Oncology,51.0,0.9369784830788014,0.5393381034784003,0.3937601812997027,0.4297019063600612,0,False,120935959.0,32.0,14.0,17.0,955.7180527403774,0.017787672788282135,0.00019037898547520087,1,1,2026-08-01,0,0,0,0,High Performer,0,1,0
HCP00975,HCO0092,Vax Center,P20,Binh Dinh,Central,Family Medicine,60.0,0.8031772635752908,0.4801052936218239,0.4820304660474707,0.3860483118710261,0,False,60328607.0,17.0,10.0,9.0,963.812716290349,0.009337913733531553,9.497009070554525e-05,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP00976,HCO1701,Vax Center,P29,Can Tho,South,Pediatrics,54.0,0.5408570400515081,0.7373625461414078,0.6935348904340426,0.3532481397622525,0,False,37918327.0,10.0,10.0,5.0,584.1256032556288,0.008559802843998722,5.96915316574859e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00977,HCO1648,Vax Center,P13,Ha Tinh,Central,Gynecology,127.0,0.7189935927732635,0.5885810698139393,0.7771726407963494,0.444525402905878,1,False,278031197.0,77.0,20.0,38.0,1826.2437256440894,0.020807737470308327,0.0004376803859910327,0,0,2026-08-01,0,0,1,0,High Performer,1,0,0
HCP00978,HCO0349,Vax Center,P12,Nghe An,Central,Oncology,131.0,0.5162150926831623,0.5996889266779114,0.8294481926987817,0.3896171279553458,0,False,26904288.0,8.0,8.0,4.0,1352.4835428298854,0.0029575221238038515,4.235308585408101e-05,0,0,2026-08-01,0,0,0,0,Untapped Potential,0,0,0
HCP00979,HCO1307,Vax Center,P06,Hung Yen,North,Infectious Disease,41.0,0.7632718184465414,0.2639534469887036,0.0603483594459135,0.3132537164131846,0,False,127384435.0,34.0,18.0,18.0,625.8828911261639,0.02875937376657194,0.00020053026164560094,1,2,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00980,HCO1496,Vax Center,P06,Hung Yen,North,Oncology,21.0,0.9186342405006912,0.8825091555299551,0.5486477227946198,0.4650550662191614,1,False,79764844.0,21.0,14.0,11.0,385.82638101029033,0.02851023294777404,0.00012556687194507354,1,4,2026-08-01,1,1,0,1,Emerging / Efficient,0,0,0
HCP00981,HCO1121,Vax Center,P04,Bac Ninh,North,Family Medicine,39.0,0.7402398279512976,0.853864908753936,0.4575314085683135,0.4224745597658061,0,False,87117627.0,25.0,16.0,14.0,577.3870658020121,0.024247165946735365,0.00013714172015014134,1,2,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00982,HCO0658,Hospital,P29,Can Tho,South,Pediatrics,35.0,0.6463432237982176,0.3360898921748474,0.2154566399090747,0.2870468715003607,0,False,63589075.0,18.0,11.0,9.0,452.44025665875233,0.019892129109961458,0.00010010276253571908,0,0,2026-08-01,0,0,0,0,Emerging / Efficient,0,0,0
HCP00983,HCO1764,Vax Center,P21,Khanh Hoa,South,General Practice,99.0,0.907884502792168,0.4637512194946708,0.1761517336557407,0.4503007799217698,1,False,174244562.0,49.0,16.0,24.0,1797.6113155284927,0.01335105080429696,0.00027429809307693784,1,1,2026-08-01,1,1,0,1,Untapped Potential,0,0,0
HCP00984,HCO1299,Vax Center,P08,Vinh Phuc,North,Gynecology,104.0,0.7720369487240325,0.6621480723474014,0.8911098588303927,0.4538555139015049,1,False,185581429.0,52.0,18.0,28.0,1605.8368533459875,0.017436391462593508,0.0002921447389858464,1,1,2026-08-01,0,1,0,0,High Performer,0,1,0
HCP00985,HCO1461,Vax Center,P02,Hai Phong,North,Pediatrics,32.0,0.669116115555721,0.2095989080098217,0.383460158298479,0.2658027644168288,0,False,35014276.0,10.0,8.0,6.0,428.2343139556615,0.014011021079971719,5.511993618067455e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00986,HCO1320,Vax Center,P04,Bac Ninh,North,Gynecology,38.0,0.7618441252132547,0.7989831224884725,0.2082690259297838,0.4170535657653746,0,False,75466564.0,21.0,12.0,12.0,579.0015351620737,0.02072533364983388,0.00011880046274424729,1,1,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00987,HCO1462,Hospital,P24,Binh Duong,South,Gynecology,25.0,0.1325785137418236,0.2624225999496903,0.6183615041681554,0.1089247407791518,0,False,6106878.0,2.0,2.0,1.0,66.28925687091181,0.015085400669784955,9.613528082750174e-06,0,0,2026-08-01,0,0,0,0,Low Priority,0,0,0
HCP00988,HCO0308,Vax Center,P22,Lam Dong,South,Gynecology,65.0,0.889721361255947,0.7214334220988495,0.0446509773781507,0.4649067965002577,1,False,293531219.0,84.0,20.0,41.0,1156.637769632731,0.03544757146657833,0.00046208072553936586,1,2,2026-08-01,0,1,0,0,High Performer,0,1,0
HCP00989,HCO1859,Hospital,P25,Ho Chi Minh City,South,General Practice,58.0,0.5131252900767871,0.8359335489105849,0.2769241496403908,0.3683465190273753,0,False,175492349.0,51.0,18.0,24.0,595.225336489073,0.04032086426556304,0.0002762623758685362,1,1,2026-08-01,1,0,0,0,Emerging / Efficient,0,0,0
HCP00990,HCO0597,Vax Center,P24,Binh Duong,South,Family Medicine,96.0,0.8880974200532066,0.4951650559188635,0.5371883528724586,0.447869644607142,1,False,159391965.0,44.0,17.0,24.0,1705.1470465021566,0.01407503244323254,0.00025091693852279887,1,1,2026-08-01,0,1,0,0,Untapped Potential,0,1,0
HCP00991,HCO1696,Vax Center,P02,Hai Phong,North,Pediatrics,81.0,0.9164126012090268,0.6775631338467318,0.5036772155783662,0.4789549256505728,1,False,299288643.0,87.0,20.0,45.0,1484.5884139586235,0.030311431489626443,0.000471144138515407,0,0,2026-08-01,0,0,1,0,High Performer,1,0,0
HCP00992,HCO1793,Vax Center,P15,Quang Tri,Central,Pediatrics,87.0,0.7165226724180012,0.9458070714276924,0.7065809611967322,0.4781922900850128,1,False,49522959.0,14.0,13.0,7.0,1246.7494500073221,0.005614600431513236,7.795969676934524e-05,1,3,2026-08-01,1,1,0,1,Untapped Potential,0,0,0
HCP00993,HCO1318,Hospital,P11,Thanh Hoa,Central,Gynecology,24.0,0.6964354322946722,0.9441186796763698,0.3835306162883592,0.4134951063644163,0,False,12904553.0,4.0,4.0,2.0,334.28900750144265,0.0059828470428880875,2.031451793548815e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00994,HCO1208,Vax Center,P13,Ha Tinh,Central,Pediatrics,41.0,0.550761891214198,0.7808479789850213,0.4315491136351474,0.3528796446427452,0,False,49660313.0,14.0,9.0,6.0,451.6247507956424,0.013285365758695909,7.817592125201512e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00995,HCO0229,Vax Center,P02,Hai Phong,North,Gynecology,106.0,0.6369998598169155,0.127772813490298,0.3695620346273944,0.3083211873098009,0,False,357318327.0,105.0,20.0,52.0,1350.439702811861,0.03850597689902522,0.0005624952342417533,1,3,2026-08-01,0,0,0,0,High Performer,0,1,0
HCP00996,HCO0885,Hospital,P30,Kien Giang,South,General Practice,43.0,0.5312641537667315,0.7850107493746449,0.6715808471173188,0.3497147293382817,0,False,56645194.0,18.0,15.0,7.0,456.8871722393891,0.015321069238363958,8.917161326488456e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP00997,HCO1234,Hospital,P29,Can Tho,South,Family Medicine,23.0,0.6437661195363942,0.6986286912403491,0.5330279719905674,0.3476703889238028,0,False,52262984.0,14.0,9.0,7.0,296.1324149867413,0.023638074205126817,8.227308034847316e-05,1,2,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP00998,HCO0168,Vax Center,P25,Ho Chi Minh City,South,General Practice,97.0,0.6986720575120645,0.4715000785088468,0.6948367309208526,0.387234966288722,0,False,156938713.0,47.0,15.0,21.0,1355.4237915734052,0.015493309273863894,0.0002470549967915144,0,0,2026-08-01,0,0,0,0,Untapped Potential,0,0,0
HCP00999,HCO0234,Vax Center,P04,Bac Ninh,North,General Practice,42.0,0.7419769439477023,0.5164987025806405,0.7435721649120693,0.3583002311078462,0,False,71198005.0,21.0,12.0,9.0,623.2606329160699,0.014440186857128142,0.00011208084073454346,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP01000,HCO1989,Vax Center,P19,Quang Ngai,Central,Oncology,114.0,0.4798318730577094,0.7059127922002647,0.2116309908057315,0.3842061944314398,0,False,118617191.0,30.0,17.0,17.0,1094.0166705715776,0.015539068514484534,0.00018672875023464382,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP01001,HCO0685,Vax Center,P23,Dong Nai,South,Gynecology,59.0,0.4649470794357757,0.5037925170718072,0.4956686276217438,0.2883907753932422,0,False,109860892.0,29.0,14.0,17.0,548.6375537342153,0.03098584827868995,0.0001729444685873836,0,0,2026-08-01,0,0,0,0,Emerging / Efficient,0,0,0
HCP01002,HCO0714,Vax Center,P01,Hanoi,North,Pediatrics,51.0,0.4317668163152379,0.4512599416862399,0.475817103994859,0.2605227739725601,0,False,18730455.0,5.0,4.0,2.0,440.4021526415426,0.004541303869665378,2.9485729884433325e-05,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP01003,HCO0535,Vax Center,P20,Binh Dinh,Central,Gynecology,136.0,0.8346950073604114,0.4983848552361368,0.4309067495415468,0.4695299176997952,1,False,262062278.0,75.0,19.0,36.0,2270.3704200203188,0.01585644337265362,0.0004125419025863106,1,3,2026-08-01,0,1,0,0,Untapped Potential,0,1,0
HCP01004,HCO1309,Vax Center,P25,Ho Chi Minh City,South,Pediatrics,27.0,0.8448736540643658,0.8198731102756389,0.768706273809144,0.435955236792956,0,False,48490364.0,12.0,9.0,6.0,456.2317731947575,0.013151210311340379,7.633417206906346e-05,0,0,2026-08-01,0,0,0,0,Low Priority,0,0,0
HCP01005,HCO0963,Vax Center,P24,Binh Duong,South,Family Medicine,142.0,0.6402090743228496,0.7861026453873138,0.3640813730129209,0.4742832513743176,1,False,452594182.0,130.0,20.0,61.0,1818.193771076893,0.03354977944065361,0.0007124797447642386,1,1,2026-08-01,0,1,0,0,High Performer,0,1,0
HCP01006,HCO1598,Hospital,P06,Hung Yen,North,Pediatrics,41.0,0.8269895253479032,0.4696585270679456,0.3153727682005905,0.3735100444994416,0,False,83007103.0,25.0,14.0,11.0,678.1314107852807,0.016221044807911093,0.00013067087892671775,1,2,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP01007,HCO1034,Vax Center,P19,Quang Ngai,Central,Pediatrics,66.0,0.8644184546954783,0.3302245576738732,0.472424208612699,0.3800000775730477,0,False,75368259.0,22.0,14.0,11.0,1141.0323601980313,0.009640392668697758,0.0001186457097136194,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP01008,HCO0032,Vax Center,P14,Quang Binh,Central,Gynecology,67.0,0.7162810525637264,0.139527829772379,0.2850646165290111,0.2983454372791493,0,False,45994310.0,14.0,10.0,8.0,959.8166104353935,0.00833492556080169,7.240485086352096e-05,1,2,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP01009,HCO0979,Vax Center,P22,Lam Dong,South,Pediatrics,46.0,0.7861564864283095,0.6199823649385826,0.7972188649320464,0.3959545300273205,0,False,69748010.0,21.0,12.0,11.0,723.2639675140447,0.015208831760012151,0.00010979823943608174,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP01010,HCO0113,Vax Center,P28,Tien Giang,South,Family Medicine,38.0,0.923516689947594,0.5907998418979056,0.2034990285787036,0.423918679067563,0,False,72895479.0,21.0,11.0,10.0,701.8726843601713,0.014247598208093853,0.00011475302674656767,1,1,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP01011,HCO1677,Vax Center,P03,Quang Ninh,North,Pediatrics,48.0,0.8194912517158452,0.3958241923966656,0.2173373589475968,0.3629751769570496,0,False,102855587.0,30.0,15.0,15.0,786.7116016472114,0.0190667075057659,0.00016191662484370145,1,1,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP01012,HCO0239,Vax Center,P04,Bac Ninh,North,Oncology,33.0,0.518764493203683,0.8870980956034762,0.3807687623659761,0.3571230411558742,0,False,76594292.0,22.0,11.0,11.0,342.3845655144308,0.032127616452197735,0.00012057574707082196,1,2,2026-08-01,0,0,0,0,Emerging / Efficient,0,1,0
HCP01013,HCO0457,Vax Center,P14,Quang Binh,Central,Gynecology,195.0,0.4647964864156701,0.7001975469386573,0.4333482774303034,0.4535525293865066,1,False,82044863.0,22.0,14.0,12.0,1812.7062970211134,0.006619936180350915,0.00012915610799755467,1,1,2026-08-01,0,1,0,0,Untapped Potential,0,1,0
HCP01014,HCO0936,Hospital,P14,Quang Binh,Central,Gynecology,45.0,0.8815859496269586,0.9078940792182826,0.6542632976590909,0.4812397859169293,1,False,56837799.0,19.0,13.0,8.0,793.4273546642628,0.01008283865305499,8.947481460219277e-05,1,3,2026-08-01,0,1,0,0,Untapped Potential,0,1,0
HCP01015,HCO0418,Hospital,P19,Quang Ngai,Central,Pediatrics,120.0,0.8787143639599072,0.560130699153794,0.7927323768670393,0.4802700786483606,1,False,181894789.0,51.0,18.0,26.0,2108.914473503777,0.012328617554984708,0.0002863411815591236,1,2,2026-08-01,0,1,0,0,Untapped Potential,0,1,0
HCP01016,HCO1089,Vax Center,P08,Vinh Phuc,North,Family Medicine,111.0,0.2569123433241312,0.4669849342652053,0.3577929964269785,0.2667669861465767,0,False,30595957.0,8.0,8.0,4.0,570.3454021795712,0.007013294022734339,4.8164559999089026e-05,1,1,2026-08-01,1,0,0,0,Low Priority,0,0,0
HCP01017,HCO0936,Hospital,P14,Quang Binh,Central,Gynecology,75.0,0.7078398198579118,0.8230234925493,0.715292710979613,0.4399196074301965,0,False,102774074.0,29.0,17.0,13.0,1061.7597297868676,0.012243824695262792,0.0001617883060014699,1,2,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP01018,HCO1913,Vax Center,P12,Nghe An,Central,Oncology,55.0,0.8384664631069816,0.5991564976712553,0.2010928003163076,0.41581568291079,0,False,230230377.0,67.0,18.0,34.0,922.3131094176797,0.036863836860636795,0.000362431703202792,1,2,2026-08-01,0,0,0,0,High Performer,0,1,0
HCP01019,HCO0183,Vax Center,P06,Hung Yen,North,Gynecology,67.0,0.5721659650901156,0.7526456870972448,0.1530864296089869,0.3777344825020392,0,False,54847364.0,18.0,10.0,7.0,766.7023932207549,0.00913000932551479,8.634144551091752e-05,1,2,2026-08-01,0,0,0,0,Low Priority,0,1,0
HCP01020,HCO1159,Vax Center,P04,Bac Ninh,North,General Practice,85.0,0.8981683494692887,0.47844361345078,0.4163560760395212,0.4373614497531648,0,False,113713667.0,31.0,15.0,18.0,1526.8861940977908,0.011788697854220806,0.00017900955792747158,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
HCP01021,HCO1461,Vax Center,P02,Hai Phong,North,General Practice,64.0,0.7541108905179016,0.7613062220728812,0.4780260859248684,0.4312722893477244,0,False,47129066.0,15.0,12.0,7.0,965.261939862914,0.007251917547887713,7.419119876060836e-05,1,1,2026-08-01,0,0,0,0,Untapped Potential,0,1,0
